,true_theta,est_mean,est_std,Type
7485,0.53846157,2.0292375,0.030527601,test
7486,0.65217394,-0.3396297,0.014821479,test
7487,0.47826087,0.97130585,0.015475389,test
7488,0.51428574,-1.0077984,0.0093262885,test
7489,0.45962733,0.33712882,0.008455147,test
7490,0.85714287,0.8262569,0.028365873,test
7491,0.8,2.0951173,0.0443991,test
7492,0.75,-0.25647417,0.020306678,test
7493,0.8,1.1228861,0.022945793,test
7494,0.516129,-0.93326813,0.012305371,test
7495,0.4920635,0.46674484,0.01113696,test
7496,0.9130435,0.9648646,0.017586097,test
7497,0.8,2.303867,0.029112669,test
7498,0.7234042,-0.057742205,0.012577007,test
7499,0.68085104,1.4161807,0.014784803,test
7500,0.57476634,-0.6848138,0.00839597,test
7501,0.5,0.8092746,0.008370858,test
7502,0.0,1.9591758,0.024086967,test
7503,0.07692308,-0.43225223,0.019099865,test
7504,0.33333334,1.1132449,0.06316877,test
7505,0.1764706,-0.91173184,0.012141298,test
7506,0.3888889,0.64034843,0.011651384,test
7507,0.09090909,0.8875828,0.014401368,test
7508,0.4,2.3526976,0.019205157,test
7509,0.20689656,-0.019150801,0.013475254,test
7510,0.4375,1.6018572,0.01611446,test
7511,0.30656934,-0.53420126,0.008635382,test
7512,0.45033112,1.0869849,0.009425557,test
7513,0.5,0.8190926,0.0643188,test
7514,0.6666667,2.1266851,0.080797516,test
7515,1.0,-0.21599115,0.056328565,test
7516,0.6363636,-0.80702865,0.023633735,test
7517,0.3888889,0.6546884,0.023239441,test
7518,0.5,2.554053,0.05595377,test
7519,0.5,0.19693804,0.039320894,test
7520,0.6666667,1.8092692,0.05268705,test
7521,0.5714286,-0.3467921,0.014925032,test
7522,0.8148148,1.2760993,0.020469716,test
7523,0.72727275,1.0064559,0.04032945,test
7524,0.6666667,2.422518,0.04978241,test
7525,0.6,0.06682254,0.03628705,test
7526,0.6666667,1.6415479,0.048595984,test
7527,0.79591835,-0.45347777,0.014155371,test
7528,0.7368421,1.1396495,0.020272272,test
7529,0.6666667,0.5972923,0.03487291,test
7530,0.5,1.9021502,0.044920366,test
7531,0.0,-0.43024692,0.035063975,test
7532,0.4,0.9912425,0.039699208,test
7533,0.63414633,-0.9529439,0.014783304,test
7534,0.59090906,0.51525486,0.016174855,test
7535,0.0,0.33238378,0.027134072,test
7536,0.22222222,1.5199512,0.03261034,test
7537,1.0,-0.7746979,0.03388376,test
7538,0.7,0.5130989,0.030095158,test
7539,0.6034483,-1.3269095,0.015298242,test
7540,0.64285713,0.015058065,0.014460489,test
7541,0.0,0.25945756,0.029012017,test
7542,0.14285715,1.4364656,0.036499258,test
7543,0.5,-0.84915376,0.035773795,test
7544,0.6666667,0.40994477,0.031618748,test
7545,0.3617021,-1.4281073,0.01688144,test
7546,0.39285713,-0.10026989,0.014919833,test
7547,0.02739726,0.26770702,0.017648363,test
7548,0.14705883,1.450517,0.019232254,test
7549,0.05,-0.8444974,0.020219184,test
7550,0.61538464,0.4439505,0.016516501,test
7551,0.3800905,-1.3828716,0.010321102,test
7552,0.5048544,-0.04309497,0.009236754,test
7553,0.0,0.18380347,0.025823036,test
7554,0.14285715,1.3013952,0.031525746,test
7555,0.0,-0.97469264,0.034107026,test
7556,0.5,0.21491884,0.024314974,test
7557,0.27710843,-1.572878,0.015272146,test
7558,0.41860464,-0.31224427,0.011721545,test
7559,0.04,0.31393552,0.019831872,test
7560,0.04,1.4415723,0.01980112,test
7561,0.23076923,-0.8426136,0.022059985,test
7562,0.26666668,0.35474148,0.017548885,test
7563,0.24170616,-1.4191123,0.011073103,test
7564,0.33128834,-0.16452521,0.009285807,test
7565,1.0,0.6625385,0.03181717,test
7566,1.0,1.8132366,0.051714897,test
7567,0.25,-0.53127855,0.02497187,test
7568,0.8,0.6689469,0.023930052,test
7569,0.56179774,-1.1526598,0.012388829,test
7570,0.4050633,0.09570967,0.011612328,test
7571,0.8979592,0.8078665,0.019127112,test
7572,0.8888889,1.9915104,0.03498077,test
7573,0.57894737,-0.37277418,0.015246005,test
7574,0.3478261,0.86443114,0.015675291,test
7575,0.40072203,-0.9902555,0.009223549,test
7576,0.3201581,0.2956569,0.0084025655,test
7577,0.7777778,0.79490685,0.030924993,test
7578,0.8,1.9840592,0.047442723,test
7579,0.5,-0.36976376,0.021952234,test
7580,0.6666667,0.87338257,0.02248188,test
7581,0.5206612,-1.0083296,0.011652335,test
7582,0.42276424,0.27575997,0.010578759,test
7583,0.9298246,0.9073111,0.018942585,test
7584,0.82857144,2.1233387,0.035877094,test
7585,0.61538464,-0.23154669,0.014520896,test
7586,0.6363636,1.0621337,0.01688144,test
7587,0.47213113,-0.862949,0.008608394,test
7588,0.38222224,0.45643616,0.008487846,test
7589,0.8518519,0.7565278,0.025362385,test
7590,0.72727275,1.9616456,0.03949718,test
7591,0.33333334,-0.39805216,0.018824058,test
7592,0.33333334,0.88306373,0.019275991,test
7593,0.47761193,-1.0809278,0.011581754,test
7594,0.34545454,0.22685559,0.010119452,test
7595,0.7358491,0.7992589,0.017791556,test
7596,0.85714287,2.0292375,0.030527238,test
7597,0.8,-0.3396297,0.014822227,test
7598,0.40625,0.97130585,0.015475389,test
7599,0.39694658,-1.0077984,0.0093262885,test
7600,0.3090129,0.33712882,0.008455147,test
7601,0.9047619,0.8262569,0.028366264,test
7602,0.8333333,2.0951173,0.044398606,test
7603,0.61538464,-0.25647417,0.020307222,test
7604,0.8181818,1.1228861,0.022945793,test
7605,0.42857143,-0.93326813,0.012304471,test
7606,0.38372093,0.46674484,0.01113696,test
7607,0.83870965,0.9648646,0.017586097,test
7608,0.8965517,2.303867,0.029112289,test
7609,0.65909094,-0.057742205,0.012577887,test
7610,0.6,1.4161807,0.014783304,test
7611,0.5,-0.6848138,0.008397289,test
7612,0.43359375,0.8092746,0.008372181,test
7613,0.0,0.5693489,0.019854767,test
7614,0.125,1.9591758,0.024086967,test
7615,0.36363637,-0.43225223,0.019099865,test
7616,0.5714286,1.1132449,0.06316877,test
7617,0.44067797,-0.91173184,0.012141298,test
7618,0.5119048,0.64034843,0.011651384,test
7619,0.078947365,0.8875828,0.014401368,test
7620,0.2631579,2.3526976,0.019205157,test
7621,0.32,-0.019150801,0.013475254,test
7622,0.44444445,1.6018572,0.01611446,test
7623,0.40282685,-0.53420126,0.008635382,test
7624,0.51707315,1.0869849,0.009425557,test
7625,1.0,-0.21599115,0.05632876,test
7626,0.6923077,-0.80702865,0.023633266,test
7627,0.71428573,0.6546884,0.023238488,test
7628,1.0,1.1128123,0.042857517,test
7629,0.5,2.554053,0.05595377,test
7630,1.0,0.19693804,0.039320894,test
7631,0.75,1.8092692,0.05268747,test
7632,0.9411765,-0.3467921,0.014925032,test
7633,0.6956522,1.2760993,0.020470256,test
7634,0.0,1.0064559,0.04032945,test
7635,0.75,0.06682254,0.03628705,test
7636,1.0,1.6415479,0.04859621,test
7637,0.95,-0.45347777,0.014155371,test
7638,0.6785714,1.1396495,0.020272272,test
7639,0.0,0.5972923,0.034873225,test
7640,1.0,1.9021502,0.04492012,test
7641,0.33333334,-0.43024692,0.035063975,test
7642,0.6666667,0.9912425,0.039699484,test
7643,0.5,-0.9529439,0.014784054,test
7644,0.59090906,0.51525486,0.01617554,test
7645,,0.33238378,0.027134482,test
7646,0.25,1.5199512,0.03261068,test
7647,0.33333334,-0.7746979,0.033883434,test
7648,0.0,0.5130989,0.030094791,test
7649,0.5675676,-1.3269095,0.015297518,test
7650,0.46875,0.015058065,0.014460489,test
7651,0.0,1.4364656,0.03649865,test
7652,0.0,-0.84915376,0.035774413,test
7653,0.0,0.40994477,0.031619098,test
7654,0.5833333,-1.4281073,0.01688144,test
7655,0.6060606,-0.10026989,0.0149205765,test
7656,0.16666667,0.26770702,0.017648363,test
7657,0.1,1.450517,0.019231679,test
7658,0.0,-0.8444974,0.020219184,test
7659,0.22222222,0.4439505,0.016517172,test
7660,0.44230768,-1.3828716,0.010320028,test
7661,0.44347826,-0.04309497,0.009236754,test
7662,0.0,1.3013952,0.031525746,test
7663,0.0,-0.97469264,0.034107026,test
7664,0.5,0.21491884,0.024314974,test
7665,0.18367347,-1.572878,0.015272146,test
7666,0.42857143,-0.31224427,0.011721545,test
7667,0.0,0.31393552,0.019831872,test
7668,0.0,1.4415723,0.01980112,test
7669,0.25,-0.8426136,0.022059985,test
7670,0.6,0.35474148,0.017548885,test
7671,0.20560747,-1.4191123,0.011073103,test
7672,0.3495935,-0.16452521,0.009285807,test
7673,1.0,0.6625385,0.03181717,test
7674,1.0,1.8132366,0.051714897,test
7675,0.33333334,-0.53127855,0.02497187,test
7676,0.8,0.6689469,0.023930052,test
7677,0.47916666,-1.1526598,0.012388829,test
7678,0.425,0.09570967,0.011612328,test
7679,1.0,0.8078665,0.019127112,test
7680,0.8333333,1.9915104,0.03498077,test
7681,0.5,-0.37277418,0.015246005,test
7682,0.5,0.86443114,0.015675291,test
7683,0.5407407,-0.9902555,0.009223549,test
7684,0.45394737,0.2956569,0.0084025655,test
7685,1.0,0.79490685,0.030924993,test
7686,1.0,1.9840592,0.047442723,test
7687,0.33333334,-0.36976376,0.021952234,test
7688,0.5714286,0.87338257,0.02248188,test
7689,0.60714287,-1.0083296,0.011652335,test
7690,0.45454547,0.27575997,0.010578759,test
7691,0.9,0.9073111,0.018942585,test
7692,0.6666667,2.1233387,0.035877094,test
7693,0.7,-0.23154669,0.014520896,test
7694,0.41666666,1.0621337,0.01688144,test
7695,0.6045198,-0.862949,0.008608394,test
7696,0.47058824,0.45643616,0.008487846,test
7697,1.0,0.7565278,0.025362385,test
7698,1.0,1.9616456,0.03949718,test
7699,0.6666667,-0.39805216,0.018824058,test
7700,0.625,0.88306373,0.019275991,test
7701,0.51111114,-1.0809278,0.011581754,test
7702,0.39759037,0.22685559,0.010119452,test
7703,0.8,0.7992589,0.017791556,test
7704,0.625,2.0292375,0.030527238,test
7705,0.54545456,-0.3396297,0.014822227,test
7706,0.33333334,0.97130585,0.015475389,test
7707,0.47014925,-1.0077984,0.0093262885,test
7708,0.4054054,0.33712882,0.008455147,test
7709,0.6,0.8262569,0.028366264,test
7710,1.0,2.0951173,0.044398606,test
7711,0.5,-0.25647417,0.020307222,test
7712,0.4,1.1228861,0.022945793,test
7713,0.47457626,-0.93326813,0.012304471,test
7714,0.5,0.46674484,0.01113696,test
7715,0.875,0.9648646,0.017586097,test
7716,0.9230769,2.303867,0.029112289,test
7717,0.6296296,-0.057742205,0.012577887,test
7718,0.5,1.4161807,0.014783304,test
7719,0.58381504,-0.6848138,0.008397289,test
7720,0.43502825,0.8092746,0.008372181,test
7721,0.0,0.5693489,0.019854767,test
7722,0.0,1.9591758,0.024086967,test
7723,0.5714286,-0.43225223,0.019099865,test
7724,0.71428573,1.1132449,0.06316877,test
7725,0.390625,-0.91173184,0.012141298,test
7726,0.4,0.64034843,0.011651384,test
7727,0.0,0.8875828,0.014401368,test
7728,0.0,2.3526976,0.019205157,test
7729,0.0,-0.019150801,0.013475254,test
7730,0.16666667,1.6018572,0.01611446,test
7731,0.32394367,-0.53420126,0.008635382,test
7732,0.41129032,1.0869849,0.009425557,test
7733,0.0,0.8190926,0.0643188,test
7734,,-0.80702865,0.023633266,test
7735,0.0,0.6546884,0.023238488,test
7736,0.8333333,1.1128123,0.042857517,test
7737,0.0,2.554053,0.05595377,test
7738,1.0,0.19693804,0.039320894,test
7739,0.72727275,-0.3467921,0.014925032,test
7740,0.9,1.2760993,0.020470798,test
7741,0.5,1.0064559,0.04032945,test
7742,0.5,2.422518,0.04978241,test
7743,0.5,1.6415479,0.04859621,test
7744,0.9,-0.45347777,0.014155371,test
7745,0.9,1.1396495,0.020272272,test
7746,0.0,0.5972923,0.034873225,test
7747,0.25,1.9021502,0.044920366,test
7748,1.0,-0.43024692,0.035063975,test
7749,1.0,0.9912425,0.039699484,test
7750,0.84615386,-0.9529439,0.014784054,test
7751,0.6923077,0.51525486,0.016174855,test
7752,0.5,0.33238378,0.027134072,test
7753,0.25,1.5199512,0.03261068,test
7754,0.0,0.5130989,0.030095158,test
7755,0.8666667,-1.3269095,0.015298242,test
7756,0.8333333,0.015058065,0.014460489,test
7757,0.33333334,0.25945756,0.029012017,test
7758,0.25,1.4364656,0.036499258,test
7759,1.0,-0.84915376,0.035773795,test
7760,1.0,0.40994477,0.031618748,test
7761,0.71428573,-1.4281073,0.01688144,test
7762,0.6666667,-0.10026989,0.014919833,test
7763,0.13043478,0.26770702,0.017648363,test
7764,0.0,1.450517,0.019232254,test
7765,0.0,-0.8444974,0.020219184,test
7766,1.0,0.4439505,0.016516501,test
7767,0.54545456,-1.3828716,0.010321102,test
7768,0.6896552,-0.04309497,0.009236754,test
7769,0.14285715,0.18380347,0.025823036,test
7770,0.0,1.3013952,0.031525746,test
7771,0.0,-0.97469264,0.034107026,test
7772,0.0,0.21491884,0.024314974,test
7773,0.45833334,-1.572878,0.015272146,test
7774,0.48,-0.31224427,0.011721545,test
7775,0.04347826,0.31393552,0.019831872,test
7776,0.0,1.4415723,0.01980112,test
7777,1.0,-0.8426136,0.022059985,test
7778,0.5,0.35474148,0.017548885,test
7779,0.53846157,-1.4191123,0.011073103,test
7780,0.54545456,-0.16452521,0.009285807,test
7781,0.85714287,0.6625385,0.03181717,test
7782,1.0,1.8132366,0.051714897,test
7783,1.0,0.6689469,0.023930052,test
7784,0.41666666,-1.1526598,0.012387934,test
7785,0.23076923,0.09570967,0.011612328,test
7786,0.9259259,0.8078665,0.01912827,test
7787,0.9285714,1.9915104,0.03498077,test
7788,0.2,-0.37277418,0.015246005,test
7789,0.25,0.86443114,0.015675291,test
7790,0.25490198,-0.9902555,0.009223549,test
7791,0.14634146,0.2956569,0.0084025655,test
7792,0.9285714,0.79490685,0.030924633,test
7793,0.85714287,1.9840592,0.04744249,test
7794,0.25,-0.36976376,0.021952234,test
7795,0.0,0.87338257,0.02248188,test
7796,0.11111111,-1.0083296,0.011652335,test
7797,0.24,0.27575997,0.01057771,test
7798,0.97619045,0.9073111,0.018942585,test
7799,1.0,2.1233387,0.035877403,test
7800,0.14285715,-0.23154669,0.014520132,test
7801,0.0,1.0621337,0.016880784,test
7802,0.2,-0.862949,0.008608394,test
7803,0.17777778,0.45643616,0.0084891515,test
7804,0.9130435,0.7565278,0.025362385,test
7805,0.9285714,1.9616456,0.0394969,test
7806,0.0,-0.39805216,0.018823469,test
7807,1.0,0.88306373,0.019275416,test
7808,0.21428572,-1.0809278,0.011580798,test
7809,0.2173913,0.22685559,0.010119452,test
7810,0.85714287,0.7992589,0.017790932,test
7811,0.84615386,2.0292375,0.030527601,test
7812,1.0,-0.3396297,0.014822227,test
7813,1.0,0.97130585,0.015475389,test
7814,0.10810811,-1.0077984,0.0093262885,test
7815,0.18604651,0.33712882,0.008455147,test
7816,0.85714287,0.8262569,0.028365873,test
7817,0.8,2.0951173,0.044398606,test
7818,0.6666667,-0.25647417,0.020306678,test
7819,1.0,1.1228861,0.02294531,test
7820,0.13043478,-0.93326813,0.012304471,test
7821,0.17391305,0.46674484,0.011137955,test
7822,0.88095236,0.9648646,0.017586097,test
7823,0.9411765,2.303867,0.029112669,test
7824,0.6,-0.057742205,0.012577887,test
7825,0.5,1.4161807,0.014784054,test
7826,0.16666667,-0.6848138,0.00839597,test
7827,0.27083334,0.8092746,0.008372181,test
7828,0.0,0.5693489,0.019855881,test
7829,0.25,1.9591758,0.024086967,test
7830,0.33333334,-0.43225223,0.019099286,test
7831,0.25,1.1132449,0.06316877,test
7832,0.71428573,-0.91173184,0.012140386,test
7833,0.6896552,0.64034843,0.011652335,test
7834,0.0625,0.8875828,0.0144029055,test
7835,0.09090909,2.3526976,0.01920458,test
7836,1.0,1.6018572,0.016113773,test
7837,0.5833333,-0.53420126,0.008636665,test
7838,0.74358976,1.0869849,0.009425557,test
7839,0.5,2.1266851,0.08079779,test
7840,,-0.21599115,0.05632876,test
7841,1.0,1.2194442,0.061815757,test
7842,0.71428573,-0.80702865,0.023633266,test
7843,0.625,0.6546884,0.023238488,test
7844,0.5,1.1128123,0.042857517,test
7845,0.0,2.554053,0.05595377,test
7846,1.0,1.8092692,0.05268747,test
7847,0.75,-0.3467921,0.014925032,test
7848,0.8695652,1.2760993,0.020470798,test
7849,1.0,1.0064559,0.04032945,test
7850,0.5,2.422518,0.04978241,test
7851,1.0,0.06682254,0.03628705,test
7852,1.0,1.6415479,0.04859621,test
7853,0.7037037,-0.45347777,0.014155371,test
7854,0.84,1.1396495,0.020272272,test
7855,,0.5972923,0.034873225,test
7856,0.0,1.9021502,0.04492012,test
7857,1.0,-0.43024692,0.035063975,test
7858,0.5,0.9912425,0.039699484,test
7859,0.8108108,-0.9529439,0.014784054,test
7860,0.6666667,0.51525486,0.01617554,test
7861,0.0,0.33238378,0.027134482,test
7862,0.25,1.5199512,0.03261068,test
7863,0.0,-0.7746979,0.033883434,test
7864,0.8,0.5130989,0.030094791,test
7865,0.62068963,-1.3269095,0.015297518,test
7866,0.625,0.015058065,0.014460489,test
7867,0.0,0.25945756,0.029012017,test
7868,0.5,1.4364656,0.03649865,test
7869,0.25,0.40994477,0.031619098,test
7870,0.4722222,-1.4281073,0.01688144,test
7871,0.7894737,-0.10026989,0.0149205765,test
7872,0.15384616,0.26770702,0.017648363,test
7873,0.045454547,1.450517,0.019231679,test
7874,0.46153846,-0.8444974,0.020219184,test
7875,0.61538464,0.4439505,0.016517172,test
7876,0.45578232,-1.3828716,0.010320028,test
7877,0.44230768,-0.04309497,0.009236754,test
7878,0.2,0.18380347,0.025823466,test
7879,0.33333334,1.3013952,0.031525746,test
7880,0.33333334,-0.97469264,0.034107026,test
7881,0.5,0.21491884,0.024315884,test
7882,0.31343284,-1.572878,0.015271421,test
7883,0.47272727,-0.31224427,0.01172249,test
7884,0.0,0.31393552,0.019830754,test
7885,0.0,1.4415723,0.01980112,test
7886,0.4,-0.8426136,0.022059482,test
7887,0.4,0.35474148,0.017549517,test
7888,0.33846155,-1.4191123,0.011075105,test
7889,0.34265736,-0.16452521,0.009284614,test
7890,0.8888889,0.6625385,0.03181717,test
7891,1.0,1.8132366,0.05171511,test
7892,0.33333334,-0.53127855,0.024971426,test
7893,0.625,0.6689469,0.023930052,test
7894,0.52307695,-1.1526598,0.012387934,test
7895,0.33783785,0.09570967,0.011611374,test
7896,0.8636364,0.8078665,0.019127112,test
7897,1.0,1.9915104,0.03498045,test
7898,0.5555556,-0.37277418,0.015246005,test
7899,0.09090909,0.86443114,0.015674584,test
7900,0.3791209,-0.9902555,0.009222348,test
7901,0.2713568,0.2956569,0.0084025655,test
7902,0.7777778,0.79490685,0.030924993,test
7903,1.0,1.9840592,0.047442723,test
7904,0.75,-0.36976376,0.021951728,test
7905,0.33333334,0.87338257,0.022482373,test
7906,0.38709676,-1.0083296,0.011652335,test
7907,0.42168674,0.27575997,0.01057771,test
7908,0.8787879,0.9073111,0.018942585,test
7909,0.9259259,2.1233387,0.035877403,test
7910,0.75,-0.23154669,0.014520132,test
7911,0.30769232,1.0621337,0.01688144,test
7912,0.3837838,-0.862949,0.008609681,test
7913,0.3625731,0.45643616,0.008487846,test
7914,0.61538464,0.7565278,0.025362821,test
7915,0.625,1.9616456,0.039497457,test
7916,0.45454547,-0.39805216,0.018823469,test
7917,0.625,0.88306373,0.019275991,test
7918,0.3,-1.0809278,0.011582712,test
7919,0.2820513,0.22685559,0.010118357,test
7920,0.75,0.7992589,0.017791556,test
7921,1.0,2.0292375,0.030527601,test
7922,0.26666668,-0.3396297,0.014821479,test
7923,0.4375,0.97130585,0.015475389,test
7924,0.3292683,-1.0077984,0.0093262885,test
7925,0.28289473,0.33712882,0.008455147,test
7926,0.875,0.8262569,0.028365873,test
7927,0.5714286,2.0951173,0.0443991,test
7928,0.5555556,-0.25647417,0.020306678,test
7929,0.6666667,1.1228861,0.022945793,test
7930,0.32394367,-0.93326813,0.012305371,test
7931,0.31343284,0.46674484,0.01113696,test
7932,0.9375,0.9648646,0.017586097,test
7933,0.95652175,2.303867,0.029112669,test
7934,0.5555556,-0.057742205,0.012577007,test
7935,0.47368422,1.4161807,0.014784803,test
7936,0.43661973,-0.6848138,0.00839597,test
7937,0.3488372,0.8092746,0.008370858,test
7938,0.11111111,0.5693489,0.019855326,test
7939,0.33333334,1.9591758,0.024086967,test
7940,0.5714286,-0.43225223,0.019099865,test
7941,0.36363637,1.1132449,0.06316895,test
7942,0.53521127,-0.91173184,0.012140386,test
7943,0.55172414,0.64034843,0.011652335,test
7944,0.0952381,0.8875828,0.0144029055,test
7945,0.14285715,2.3526976,0.01920458,test
7946,0.5,-0.019150801,0.013475254,test
7947,0.36363637,1.6018572,0.016113773,test
7948,0.4185185,-0.53420126,0.008635382,test
7949,0.6283784,1.0869849,0.009425557,test
7950,0.0,-0.80702865,0.023633266,test
7951,1.0,0.6546884,0.023238488,test
7952,,0.19693804,0.039320894,test
7953,0.5714286,-0.3467921,0.014925032,test
7954,0.5714286,1.2760993,0.020469716,test
7955,1.0,0.06682254,0.03628705,test
7956,0.625,-0.45347777,0.014155371,test
7957,1.0,1.1396495,0.020272272,test
7958,0.7777778,-0.9529439,0.014784054,test
7959,1.0,0.51525486,0.016174855,test
7960,0.6666667,-1.3269095,0.015298242,test
7961,0.42857143,0.015058065,0.014459723,test
7962,0.0,-0.84915376,0.035774104,test
7963,0.6666667,-1.4281073,0.016880784,test
7964,0.6666667,-0.10026989,0.0149205765,test
7965,0.33333334,-0.8444974,0.020219184,test
7966,1.0,0.4439505,0.016516501,test
7967,0.34285715,-1.3828716,0.010321102,test
7968,0.6956522,-0.04309497,0.009236754,test
7969,0.0,1.3013952,0.031525396,test
7970,0.0,-0.97469264,0.034107026,test
7971,0.5,0.21491884,0.024315428,test
7972,0.30769232,-1.572878,0.015272146,test
7973,0.5833333,-0.31224427,0.01172249,test
7974,0.5,-0.8426136,0.022059482,test
7975,0.33333334,0.35474148,0.017549517,test
7976,0.31428573,-1.4191123,0.011075105,test
7977,0.44827586,-0.16452521,0.009284614,test
7978,0.25,0.6689469,0.023930516,test
7979,0.3888889,-1.1526598,0.01238704,test
7980,0.27272728,0.09570967,0.011612328,test
7981,0.0,1.9915104,0.03498045,test
7982,0.0,-0.37277418,0.015246005,test
7983,0.33333334,0.86443114,0.015674584,test
7984,0.41935483,-0.9902555,0.009222348,test
7985,0.375,0.2956569,0.0084025655,test
7986,0.0,-0.36976376,0.021952234,test
7987,0.0,0.87338257,0.02248188,test
7988,0.21052632,-1.0083296,0.011652335,test
7989,0.36363637,0.27575997,0.01057771,test
7990,0.75,-0.23154669,0.014520132,test
7991,1.0,1.0621337,0.01688144,test
7992,0.45652175,-0.862949,0.008609681,test
7993,0.4117647,0.45643616,0.008487846,test
7994,0.0,-0.39805216,0.018823469,test
7995,0.0,0.88306373,0.019275416,test
7996,0.3809524,-1.0809278,0.011580798,test
7997,0.23809524,0.22685559,0.010119452,test
7998,1.0,0.7992589,0.017790932,test
7999,0.0,-0.3396297,0.014822227,test
8000,0.5,0.97130585,0.015475389,test
8001,0.21621622,-1.0077984,0.0093251,test
8002,0.3,0.33712882,0.008455147,test
8003,1.0,0.8262569,0.028365484,test
8004,0.0,-0.25647417,0.020306678,test
8005,0.6666667,1.1228861,0.022945793,test
8006,0.44444445,-0.93326813,0.012305371,test
8007,0.375,0.46674484,0.01113696,test
8008,0.33333334,-0.057742205,0.012577887,test
8009,0.33333334,1.4161807,0.014784054,test
8010,0.53846157,-0.6848138,0.00839597,test
8011,0.2820513,0.8092746,0.008372181,test
8012,0.0,-0.43225223,0.019099865,test
8013,0.0,1.1132449,0.06316895,test
8014,0.47368422,-0.91173184,0.012140386,test
8015,0.55,0.64034843,0.011652335,test
8016,1.0,1.6018572,0.016113773,test
8017,0.37142858,-0.53420126,0.008636665,test
8018,0.6,1.0869849,0.009425557,test
8019,,-0.21599115,0.056328565,test
8020,,1.2194442,0.06181558,test
8021,1.0,-0.80702865,0.023633735,test
8022,,0.6546884,0.023238488,test
8023,1.0,0.19693804,0.039320894,test
8024,0.875,-0.3467921,0.014925032,test
8025,0.6666667,1.2760993,0.020470256,test
8026,0.6666667,-0.45347777,0.014155371,test
8027,0.6363636,1.1396495,0.020272272,test
8028,0.0,1.9021502,0.04492012,test
8029,1.0,0.9912425,0.039699484,test
8030,0.90909094,-0.9529439,0.014784054,test
8031,0.61538464,0.51525486,0.016174855,test
8032,0.0,0.5130989,0.030094791,test
8033,0.30769232,-1.3269095,0.015297518,test
8034,0.5833333,0.015058065,0.014460489,test
8035,0.0,0.25945756,0.029012017,test
8036,0.0,1.4364656,0.03649865,test
8037,0.0,-0.84915376,0.035774104,test
8038,0.33333334,-1.4281073,0.01688144,test
8039,0.5,-0.10026989,0.0149205765,test
8040,0.0,1.450517,0.019232254,test
8041,0.5,-0.8444974,0.020219184,test
8042,,0.4439505,0.016516501,test
8043,0.42857143,-1.3828716,0.010321102,test
8044,0.41463414,-0.04309497,0.009236754,test
8045,0.5,0.18380347,0.025823036,test
8046,0.0,1.3013952,0.031525746,test
8047,0.0,-0.97469264,0.034107026,test
8048,0.0,0.21491884,0.024314974,test
8049,0.44444445,-1.572878,0.015272146,test
8050,0.4117647,-0.31224427,0.011721545,test
8051,0.0,0.31393552,0.019831872,test
8052,0.0,1.4415723,0.01980112,test
8053,1.0,-0.8426136,0.022059985,test
8054,0.0,0.35474148,0.017548885,test
8055,0.37037036,-1.4191123,0.011073103,test
8056,0.4054054,-0.16452521,0.009285807,test
8057,0.375,-1.1526598,0.012388829,test
8058,0.41379312,0.09570967,0.011612328,test
8059,1.0,0.8078665,0.019127112,test
8060,1.0,1.9915104,0.03498077,test
8061,0.6666667,-0.37277418,0.015246005,test
8062,0.0,0.86443114,0.015675291,test
8063,0.41379312,-0.9902555,0.009223549,test
8064,0.3529412,0.2956569,0.0084025655,test
8065,1.0,1.9840592,0.04744249,test
8066,0.5,-0.36976376,0.021952234,test
8067,0.0,0.87338257,0.02248188,test
8068,0.375,-1.0083296,0.011652335,test
8069,0.4,0.27575997,0.01057771,test
8070,0.75,0.9073111,0.018942585,test
8071,0.8,2.1233387,0.035877403,test
8072,0.6666667,-0.23154669,0.014520132,test
8073,0.33333334,1.0621337,0.016880784,test
8074,0.35555556,-0.862949,0.008608394,test
8075,0.39473686,0.45643616,0.0084891515,test
8076,1.0,1.9616456,0.03949718,test
8077,0.6,-0.39805216,0.018823469,test
8078,1.0,0.88306373,0.019275991,test
8079,0.2857143,-1.0809278,0.011580798,test
8080,0.2857143,0.22685559,0.010119452,test
8081,0.6666667,0.7992589,0.017791556,test
8082,1.0,2.0292375,0.030527238,test
8083,1.0,-0.3396297,0.014822227,test
8084,0.2,0.97130585,0.015475389,test
8085,0.33898306,-1.0077984,0.0093251,test
8086,0.4025974,0.33712882,0.008455147,test
8087,0.75,0.8262569,0.028365484,test
8088,1.0,2.0951173,0.044398855,test
8089,0.6666667,-0.25647417,0.020307222,test
8090,0.5,1.1228861,0.022945793,test
8091,0.3846154,-0.93326813,0.012305371,test
8092,0.25,0.46674484,0.01113696,test
8093,1.0,0.9648646,0.017586097,test
8094,1.0,2.303867,0.029112669,test
8095,0.33333334,-0.057742205,0.012577887,test
8096,0.75,1.4161807,0.014784803,test
8097,0.5479452,-0.6848138,0.008397289,test
8098,0.4489796,0.8092746,0.008370858,test
8099,0.0,0.5693489,0.019855326,test
8100,0.5,1.9591758,0.024087427,test
8101,0.0,-0.43225223,0.019099865,test
8102,0.5,-0.91173184,0.012140386,test
8103,0.52380955,0.64034843,0.011652335,test
8104,0.14285715,0.8875828,0.0144029055,test
8105,0.0,2.3526976,0.01920458,test
8106,0.25,-0.019150801,0.013475254,test
8107,0.4,1.6018572,0.016113773,test
8108,0.30612245,-0.53420126,0.008635382,test
